id_jednostki	id_gracza	nazwa	lok_x	lok_y
1045	173	mag ziemi	186	14
1046	99	mag ziemi	75	174
1047	193	drwal	189	119
1048	67	kawalerzysta	169	23
1049	19	lekki jezdziec	85	147
1050	2	mag wody	104	47
1051	150	lucznik	74	181
1052	43	balista	107	25
1053	49	robotnik	27	181
1054	70	katapulta	110	147
1055	96	robotnik	14	136
1056	143	piechur	45	136
1057	61	pikinier	150	50
1058	49	zwiadowca	159	188
1059	109	lesny elf	141	4
1060	83	balista	136	198
1061	48	robotnik	30	129
1062	95	lekki jezdziec	47	41
1063	42	lucznik	100	13
1064	143	pikinier	11	70
1065	131	robotnik	115	45
1066	111	robotnik	43	72
1067	166	piechur	113	111
1068	16	topornik	82	115
1069	75	lekki jezdziec	177	197
1070	179	kawalerzysta	131	185
1071	149	mag powietrza	58	20
1072	46	robotnik	17	172
1073	103	kusznik	184	108
1074	48	topornik	10	132
1075	133	artylerzysta	49	19
1076	187	pikinier	114	103
1077	117	robotnik	78	46
1078	120	lucznik	126	4
1079	176	piechur	192	70
1080	145	kaplan	188	51
1081	181	artylerzysta	71	178
1082	181	pikinier	60	88
1083	151	lesny elf	125	61
1084	1	kusznik	174	64
1085	42	kusznik	39	187
1086	116	kusznik	173	73
1087	75	lucznik	15	135
1088	118	pikinier	73	109
1089	67	artylerzysta	142	153
1090	89	balista	15	172
1091	144	pikinier	136	104
1092	67	kusznik	27	182
1093	162	robotnik	125	20
1094	140	balista	187	7
1095	16	elfi czarodziej	70	123
1096	1	mag ziemi	8	84
1097	39	piechur	92	131
1098	149	topornik	107	9
1099	200	lesny elf	9	75
1100	13	piechur	125	141
1101	187	konny lucznik	64	71
1102	4	zwiadowca	105	73
1103	198	balista	145	31
1104	30	drwal	190	168
1105	176	robotnik	83	9
1106	198	zwiadowca	141	64
1107	154	lucznik	97	121
1108	173	katapulta	61	8
1109	110	piechur	63	90
1110	91	artylerzysta	111	59
1111	88	piechur	72	47
1112	48	katapulta	152	38
1113	168	robotnik	153	64
1114	79	pikinier	159	137
1115	89	robotnik	194	153
1116	96	troll	128	153
1117	61	kaplan	79	69
1118	68	zwiadowca	100	17
1119	169	mag wody	29	46
1120	187	piechur	92	179
1121	91	kusznik	192	111
1122	38	drwal	188	196
1123	127	kaplan	79	94
1124	53	drwal	13	66
1125	28	topornik	57	0
1126	117	piechur	183	105
1127	98	lucznik	132	104
1128	74	lucznik	144	167
1129	148	katapulta	132	116
1130	141	lucznik	128	64
1131	163	robotnik	109	188
1132	39	katapulta	149	83
1133	65	architekt	53	51
1134	60	topornik	122	37
1135	67	kawalerzysta	44	133
1136	142	pikinier	18	35
1137	149	robotnik	24	93
1138	53	piechur	16	4
1139	170	robotnik	31	59
1140	153	mag powietrza	45	58
1141	61	topornik	140	85
1142	82	lekki jezdziec	149	185
1143	76	pikinier	45	163
1144	5	kaplan	79	1
1145	106	piechur	7	43
1146	99	lesny elf	76	180
1147	196	lucznik	89	64
1148	135	topornik	116	111
1149	52	lucznik	132	51
1150	156	robotnik	77	87
1151	114	piechur	38	43
1152	150	lucznik	175	102
1153	59	katapulta	51	19
1154	171	lucznik	141	59
1155	95	topornik	80	192
1156	23	lekki jezdziec	34	165
1157	35	pikinier	38	153
1158	14	robotnik	183	27
1159	119	pikinier	12	165
1160	126	pikinier	158	91
1161	5	topornik	158	61
1162	66	robotnik	106	131
1163	154	kaplan	6	68
1164	36	topornik	155	154
1165	106	lucznik	23	154
1166	185	drwal	43	116
1167	175	pikinier	117	13
1168	93	balista	189	166
1169	39	piechur	3	167
1170	43	architekt	147	170
1171	95	goniec	43	159
1172	179	robotnik	52	134
1173	4	robotnik	67	118
1174	195	balista	138	145
1175	136	artylerzysta	195	147
1176	184	lucznik	69	149
1177	187	lucznik	190	66
1178	61	katapulta	179	187
1179	125	piechur	143	134
1180	137	pikinier	115	2
1181	32	piechur	123	93
1182	79	mag ognia	63	6
1183	85	kusznik	71	14
1184	198	robotnik	123	101
1185	83	mag ognia	65	187
1186	116	robotnik	117	9
1187	96	drwal	15	131
1188	163	topornik	16	166
1189	174	drwal	113	45
1190	70	piechur	162	119
1191	183	piechur	59	37
1192	117	drwal	60	74
1193	43	ciemny elf	124	149
1194	137	robotnik	83	91
1195	129	piechur	80	41
1196	105	kawalerzysta	42	87
1197	196	lucznik	13	44
1198	114	piechur	110	50
1199	27	artylerzysta	52	91
1200	87	pikinier	34	38
1201	66	robotnik	180	127
1202	84	robotnik	128	174
1203	198	mag wody	6	160
1204	162	lucznik	161	154
1205	26	kusznik	92	67
1206	65	kawalerzysta	191	28
1207	96	lekki jezdziec	97	163
1208	58	konny lucznik	157	76
1209	73	mag powietrza	151	172
1210	1	pikinier	163	49
1211	75	drwal	144	35
1212	196	drwal	38	143
1213	127	wysoki elf-gwardzista	129	49
1214	168	robotnik	132	61
1215	53	balista	23	154
1216	76	robotnik	62	179
1217	99	lekki jezdziec	40	119
1218	181	lucznik	145	175
1219	32	kawalerzysta	116	58
1220	85	katapulta	135	2
1221	89	mag powietrza	86	162
1222	1	balista	57	65
1223	150	topornik	59	189
1224	62	piechur	41	27
1225	42	balista	108	41
1226	35	drwal	104	12
1227	127	robotnik	123	30
1228	167	katapulta	107	176
1229	70	drwal	161	199
1230	57	pikinier	139	72
1231	6	topornik	15	101
1232	5	drwal	160	92
1233	31	robotnik	90	61
1234	97	artylerzysta	83	150
1235	24	kusznik	192	50
1236	64	zwiadowca	8	32
1237	174	topornik	55	197
1238	150	artylerzysta	191	63
1239	97	artylerzysta	115	174
1240	145	drwal	55	1
1241	96	drwal	127	66
1242	53	mag wody	177	60
1243	163	katapulta	32	155
1244	135	zwiadowca	24	89
1245	60	katapulta	184	120
1246	199	architekt	75	77
1247	66	robotnik	177	71
1248	46	mag powietrza	178	7
1249	164	robotnik	80	132
1250	130	robotnik	194	99
1251	81	zwiadowca	31	177
1252	155	robotnik	189	70
1253	196	lekki jezdziec	102	39
1254	110	kawalerzysta	45	80
1255	16	mag powietrza	94	57
1256	95	lucznik	54	114
1257	130	szpieg	116	148
1258	185	lesny elf	31	66
1259	93	balista	80	197
1260	15	artylerzysta	166	18
1261	97	kawalerzysta	133	145
1262	74	kusznik	55	68
1263	31	pikinier	147	46
1264	103	kusznik	103	161
1265	200	robotnik	145	84
1266	57	pikinier	79	32
1267	91	topornik	159	109
1268	5	architekt	149	58
1269	160	mag ognia	71	160
1270	45	zwiadowca	153	142
1271	100	lucznik	90	13
1272	115	balista	109	189
1273	96	artylerzysta	47	117
1274	131	kusznik	197	81
1275	62	robotnik	66	184
1276	107	lucznik	25	96
1277	85	katapulta	144	166
1278	29	piechur	75	54
1279	66	goniec	60	190
1280	173	kusznik	123	44
1281	73	topornik	7	3
1282	88	piechur	32	75
1283	58	artylerzysta	98	32
1284	72	lucznik	53	145
1285	129	drwal	109	189
1286	79	topornik	32	78
1287	111	piechur	31	149
1288	117	balista	191	74
1289	99	piechur	193	174
1290	50	lekki jezdziec	156	42
1291	196	artylerzysta	90	41
1292	159	kusznik	31	191
1293	102	robotnik	144	184
1294	60	mag powietrza	152	115
1295	45	konny lucznik	39	76
1296	34	topornik	10	195
1297	61	piechur	175	52
1298	171	pikinier	51	185
1299	116	kusznik	96	125
1300	152	lucznik	58	187
1301	182	pikinier	22	98
1302	179	topornik	43	35
1303	163	kawalerzysta	24	85
1304	5	topornik	95	75
1305	48	robotnik	146	23
1306	130	drwal	88	132
1307	152	lucznik	145	42
1308	20	lucznik	106	198
1309	124	piechur	70	192
1310	177	katapulta	40	97
1311	194	balista	98	32
1312	124	robotnik	40	178
1313	162	lucznik	107	168
1314	27	architekt	185	79
1315	135	piechur	14	110
1316	105	zwiadowca	1	78
1317	157	robotnik	49	59
1318	157	artylerzysta	103	23
1319	119	zwiadowca	33	199
1320	99	balista	156	28
1321	155	konny lucznik	162	34
1322	108	architekt	59	120
1323	72	robotnik	192	155
1324	66	architekt	43	123
1325	104	konny lucznik	110	88
1326	96	pikinier	58	117
1327	68	drwal	8	65
1328	13	robotnik	34	83
1329	112	kusznik	162	193
1330	137	topornik	67	100
1331	5	artylerzysta	99	158
1332	28	drwal	139	30
1333	152	balista	194	41
1334	4	robotnik	162	169
1335	21	zwiadowca	186	37
1336	166	pikinier	82	124
1337	167	topornik	89	58
1338	96	mag ziemi	42	159
1339	35	piechur	57	101
1340	64	drwal	39	77
1341	38	mag ognia	70	3
1342	166	topornik	111	178
1343	171	balista	38	66
1344	150	lucznik	79	122
1345	85	konny lucznik	78	101
1346	9	paladyn	183	26
1347	13	piechur	100	146
1348	171	drwal	146	95
1349	95	artylerzysta	151	182
1350	193	topornik	151	152
1351	152	topornik	132	68
1352	100	mag powietrza	131	149
1353	157	wysoki elf-gwardzista	56	126
1354	58	lucznik	59	73
1355	134	lucznik	176	12
1356	165	balista	53	156
1357	83	architekt	5	151
1358	152	kawalerzysta	180	87
1359	47	lucznik	3	5
1360	25	kawalerzysta	82	116
1361	70	architekt	1	135
1362	8	lucznik	136	109
1363	28	kusznik	56	61
1364	32	lucznik	197	179
1365	174	lekki jezdziec	25	39
1366	43	pikinier	142	164
1367	10	pikinier	186	48
1368	99	lucznik	138	125
1369	188	lucznik	99	146
1370	81	kusznik	133	72
1371	175	pikinier	124	32
1372	96	robotnik	8	74
1373	48	balista	4	31
1374	58	piechur	178	146
1375	155	elfi czarodziej	76	172
1376	151	drwal	16	149
1377	21	konny lucznik	33	160
1378	15	lucznik	155	97
1379	1	kaplan	161	67
1380	163	lekki jezdziec	17	23
1381	71	drwal	173	46
1382	119	piechur	116	198
1383	118	konny lucznik	97	88
1384	150	piechur	195	103
1385	49	drwal	26	97
1386	22	lucznik	137	51
1387	155	robotnik	80	182
1388	192	piechur	42	126
1389	37	lucznik	81	174
1390	166	kusznik	139	7
1391	24	mag ognia	71	156
1392	106	architekt	140	4
1393	156	pikinier	158	185
1394	200	kaplan	30	100
1395	137	kaplan	85	190
1396	23	katapulta	164	17
1397	76	mag wody	46	65
1398	79	drwal	56	122
1399	6	pikinier	69	163
1400	48	robotnik	72	140
1401	153	katapulta	67	142
1402	191	piechur	111	59
1403	18	artylerzysta	12	196
1404	158	robotnik	64	74
1405	22	mag powietrza	189	51
1406	123	robotnik	98	188
1407	68	pikinier	120	57
1408	29	robotnik	109	46
1409	77	kusznik	61	115
1410	112	robotnik	163	168
1411	149	piechur	74	53
1412	42	drwal	25	155
1413	98	artylerzysta	194	57
1414	117	balista	156	154
1415	43	architekt	110	131
1416	144	katapulta	169	137
1417	170	robotnik	132	64
1418	100	pikinier	68	185
1419	45	pikinier	150	42
1420	52	lekki jezdziec	185	118
1421	181	pikinier	129	70
1422	136	lekki jezdziec	73	52
1423	5	piechur	92	81
1424	194	katapulta	174	156
1425	74	balista	65	104
1426	179	troll	66	115
1427	164	pikinier	8	42
1428	75	paladyn	191	157
1429	35	mag ognia	149	119
1430	146	artylerzysta	120	145
1431	80	lucznik	84	49
1432	44	balista	44	44
1433	58	kawalerzysta	83	12
1434	54	robotnik	7	198
1435	82	kusznik	158	137
1436	192	kusznik	150	154
1437	102	kusznik	91	195
1438	187	drwal	71	104
1439	195	goniec	169	119
1440	155	pikinier	12	136
1441	60	lekki jezdziec	174	132
1442	152	robotnik	93	165
1443	139	topornik	174	27
1444	160	drwal	88	1
1445	78	topornik	184	13
1446	161	piechur	75	90
1447	37	ciemny elf	135	109
1448	199	lucznik	183	37
1449	49	architekt	174	137
1450	119	architekt	27	170
1451	7	topornik	110	166
1452	187	robotnik	163	90
1453	108	pikinier	36	33
1454	12	robotnik	64	29
1455	170	topornik	56	45
1456	124	kusznik	44	23
1457	52	drwal	97	157
1458	27	architekt	111	19
1459	166	robotnik	15	126
1460	102	kusznik	55	113
1461	184	katapulta	130	84
1462	173	kusznik	59	50
1463	168	paladyn	93	116
1464	54	zwiadowca	166	20
1465	112	drwal	129	18
1466	4	kawalerzysta	165	78
1467	149	robotnik	75	127
1468	38	lucznik	173	119
1469	77	kaplan	85	191
1470	36	kawalerzysta	22	186
1471	153	goniec	132	150
1472	56	kawalerzysta	27	69
1473	101	kawalerzysta	25	65
1474	51	kawalerzysta	134	167
1475	44	lekki jezdziec	37	98
1476	78	lekki jezdziec	7	159
1477	142	mag ziemi	91	149
1478	5	lekki jezdziec	65	49
1479	71	topornik	178	47
1480	106	wysoki elf-gwardzista	15	178
1481	141	piechur	190	8
1482	66	robotnik	187	187
1483	115	robotnik	95	132
1484	58	pikinier	196	82
1485	155	piechur	171	11
1486	1	lesny elf	121	25
1487	21	kaplan	173	166
1488	19	lekki jezdziec	195	148
1489	97	artylerzysta	154	58
1490	120	paladyn	0	167
1491	52	robotnik	40	82
1492	173	troll	134	133
1493	101	lekki jezdziec	122	55
1494	143	kusznik	73	122
1495	166	drwal	31	39
1496	122	architekt	38	107
1497	75	drwal	79	3
1498	132	kusznik	180	18
1499	5	piechur	164	182
1500	112	robotnik	86	45
1501	138	wysoki elf-gwardzista	115	89
1502	86	pikinier	131	107
1503	9	kawalerzysta	188	58
1504	64	lesny elf	159	57
1505	39	kusznik	86	124
1506	27	pikinier	122	83
1507	3	wysoki elf-gwardzista	18	126
1508	68	artylerzysta	140	139
1509	197	kawalerzysta	36	31
1510	196	kusznik	7	2
1511	64	piechur	24	92
1512	63	kusznik	81	42
1513	43	architekt	187	20
1514	100	piechur	101	183
1515	4	kawalerzysta	20	88
1516	48	balista	8	136
1517	198	lekki jezdziec	159	129
1518	119	piechur	76	31
1519	196	architekt	101	31
1520	65	konny lucznik	95	187
1521	26	robotnik	81	163
1522	27	topornik	163	8
1523	145	drwal	143	58
1524	48	artylerzysta	100	81
1525	176	piechur	143	84
1526	10	balista	14	70
1527	123	topornik	55	15
1528	8	lekki jezdziec	150	79
1529	58	topornik	142	99
1530	94	piechur	43	4
1531	6	piechur	161	55
1532	62	kusznik	127	49
1533	16	piechur	132	135
1534	104	ciemny elf	198	43
1535	159	kusznik	174	159
1536	189	lekki jezdziec	58	182
1537	48	piechur	161	131
1538	163	artylerzysta	54	133
1539	15	architekt	177	52
1540	147	lekki jezdziec	122	64
1541	169	pikinier	192	193
1542	179	lucznik	60	9
1543	69	balista	87	95
1544	26	architekt	26	173
1545	1	pikinier	88	71
1546	18	troll	180	4
1547	101	drwal	57	162
1548	103	kaplan	123	187
1549	32	drwal	33	43
1550	146	lekki jezdziec	104	46
1551	139	robotnik	165	132
1552	74	pikinier	118	124
1553	149	kusznik	149	132
1554	117	kusznik	191	187
1555	124	lekki jezdziec	128	121
1556	83	artylerzysta	166	63
1557	75	kusznik	89	155
1558	44	balista	166	150
1559	3	kawalerzysta	101	96
1560	55	pikinier	161	125
1561	53	piechur	10	66
1562	83	topornik	138	167
1563	106	piechur	81	84
1564	108	balista	114	112
1565	27	artylerzysta	144	145
1566	158	konny lucznik	28	3
1567	116	kawalerzysta	137	62
1568	162	topornik	186	177
1569	129	goniec	86	187
1570	43	piechur	116	195
1571	122	katapulta	165	127
1572	81	artylerzysta	84	100
1573	119	mag wody	67	63
1574	25	piechur	72	125
1575	26	lesny elf	154	83
1576	166	ifryt	16	117
1577	43	kawalerzysta	22	16
1578	32	lesny elf	155	178
1579	169	mag ziemi	37	196
1580	127	robotnik	102	32
1581	123	kusznik	67	111
1582	51	piechur	104	126
1583	86	kaplan	174	167
1584	154	ciemny elf	125	156
1585	117	piechur	88	123
1586	69	topornik	117	31
1587	61	zwiadowca	90	199
1588	34	mag ziemi	158	173
1589	70	topornik	100	180
1590	109	kawalerzysta	94	172
1591	8	architekt	119	196
1592	190	drwal	116	51
1593	11	drwal	113	142
1594	138	robotnik	64	186
1595	30	mag wody	168	40
1596	175	mag ognia	121	167
1597	88	pikinier	190	142
1598	44	pikinier	196	178
1599	33	robotnik	160	121
1600	153	topornik	185	86
1601	138	ciemny elf	134	75
1602	31	kaplan	146	7
1603	59	lucznik	20	184
1604	127	robotnik	118	96
1605	130	drwal	127	136
1606	11	kusznik	82	144
1607	179	pikinier	166	117
1608	71	lekki jezdziec	89	139
1609	8	pikinier	28	110
1610	170	piechur	90	177
1611	112	lekki jezdziec	3	27
1612	38	lucznik	23	17
1613	167	pikinier	28	188
1614	107	balista	136	89
1615	170	drwal	87	63
1616	32	lucznik	144	11
1617	98	artylerzysta	185	78
1618	136	mag ognia	2	110
1619	186	architekt	74	52
1620	113	artylerzysta	10	154
1621	10	wysoki elf-gwardzista	134	28
1622	3	lucznik	3	155
1623	175	drwal	186	55
1624	169	drwal	9	197
1625	177	robotnik	125	28
1626	54	lucznik	139	107
1627	69	mag powietrza	27	168
1628	3	pikinier	157	132
1629	166	lucznik	91	73
1630	45	katapulta	44	83
1631	54	konny lucznik	87	3
1632	198	mag powietrza	80	89
1633	151	mag powietrza	109	61
1634	155	balista	121	8
1635	171	pikinier	106	30
1636	110	kawalerzysta	84	123
1637	70	lucznik	48	16
1638	33	robotnik	39	167
1639	26	lekki jezdziec	32	112
1640	99	balista	77	162
1641	49	pikinier	199	133
1642	160	robotnik	78	26
1643	123	architekt	121	29
1644	154	robotnik	172	168
1645	166	goniec	118	158
1646	27	robotnik	28	64
1647	165	katapulta	162	56
1648	96	topornik	36	5
1649	63	kusznik	59	65
1650	15	topornik	111	75
1651	174	artylerzysta	160	151
1652	48	drwal	58	41
1653	118	balista	11	90
1654	76	robotnik	101	5
1655	32	drwal	154	67
1656	164	piechur	175	29
1657	44	katapulta	137	63
1658	73	pikinier	40	131
1659	12	architekt	56	23
1660	99	piechur	15	57
1661	29	drwal	14	67
1662	135	mag powietrza	144	174
1663	161	piechur	85	62
1664	148	pikinier	5	151
1665	92	topornik	107	2
1666	154	lucznik	189	64
1667	71	drwal	102	135
1668	29	robotnik	141	128
1669	14	kaplan	66	181
1670	53	piechur	11	136
1671	173	lekki jezdziec	195	115
1672	190	mag ziemi	170	70
1673	188	lucznik	64	39
1674	26	robotnik	22	3
1675	36	troll	151	168
1676	36	kusznik	39	64
1677	172	kusznik	76	49
1678	16	mag ziemi	198	78
1679	79	piechur	24	54
1680	168	drwal	94	41
1681	75	robotnik	118	176
1682	62	ifryt	78	197
1683	58	artylerzysta	128	192
1684	117	konny lucznik	84	190
1685	136	robotnik	85	70
1686	106	konny lucznik	119	77
1687	1	piechur	188	43
1688	25	kusznik	43	4
1689	127	topornik	109	188
1690	93	konny lucznik	86	152
1691	77	robotnik	72	125
1692	67	mag ognia	169	103
1693	189	piechur	58	46
1694	124	mag powietrza	120	118
1695	160	kusznik	154	28
1696	166	topornik	147	32
1697	90	pikinier	1	125
1698	24	katapulta	75	189
1699	108	pikinier	28	60
1700	134	topornik	110	143
1701	79	piechur	115	112
1702	155	piechur	116	129
1703	122	katapulta	43	112
1704	188	kusznik	48	189
1705	135	katapulta	123	126
1706	148	lucznik	114	67
1707	51	robotnik	2	198
1708	140	balista	84	64
1709	56	artylerzysta	19	140
1710	40	drwal	140	64
1711	92	architekt	19	101
1712	106	balista	19	86
1713	107	lekki jezdziec	9	115
1714	22	robotnik	153	118
1715	27	pikinier	161	106
1716	27	kawalerzysta	172	193
1717	137	mag powietrza	102	182
1718	144	topornik	107	20
1719	52	konny lucznik	197	121
1720	16	artylerzysta	81	78
1721	53	mag wody	187	142
1722	127	mag ognia	111	53
1723	105	robotnik	187	145
1724	161	kawalerzysta	161	126
1725	152	lucznik	164	13
1726	54	drwal	141	110
1727	22	troll	199	92
1728	48	ciemny elf	12	86
1729	63	robotnik	165	66
1730	130	wysoki elf-gwardzista	150	195
1731	167	robotnik	125	11
1732	145	kawalerzysta	34	107
1733	180	mag wody	114	101
1734	121	pikinier	50	135
1735	152	robotnik	78	95
1736	131	balista	14	45
1737	3	drwal	191	167
1738	69	zwiadowca	116	71
1739	70	robotnik	102	38
1740	37	kusznik	149	97
1741	99	mag ziemi	181	130
1742	170	lekki jezdziec	178	113
1743	105	pikinier	152	87
1744	161	mag wody	128	152
1745	47	robotnik	181	138
1746	194	zwiadowca	49	84
1747	65	robotnik	188	23
1748	5	topornik	10	13
1749	50	kusznik	173	61
1750	73	pikinier	21	94
1751	127	kusznik	32	91
1752	12	piechur	160	11
1753	137	robotnik	81	193
1754	188	robotnik	44	131
1755	104	katapulta	94	122
1756	172	piechur	98	84
1757	94	architekt	170	146
1758	152	lucznik	190	28
1759	39	kawalerzysta	190	113
1760	145	kusznik	61	82
1761	11	robotnik	9	62
1762	168	pikinier	178	4
1763	51	robotnik	54	36
1764	26	robotnik	192	38
1765	101	kusznik	91	131
1766	130	piechur	188	195
1767	140	mag powietrza	10	193
1768	31	elfi czarodziej	35	155
1769	81	artylerzysta	112	59
1770	138	piechur	51	134
1771	40	drwal	113	135
1772	142	artylerzysta	81	93
1773	24	architekt	184	136
1774	174	drwal	182	133
1775	79	topornik	184	47
1776	106	pikinier	169	138
1777	165	kaplan	103	90
1778	115	robotnik	156	186
1779	39	balista	122	153
1780	161	katapulta	71	163
1781	189	mag wody	49	180
1782	179	konny lucznik	111	82
1783	105	kusznik	61	56
1784	114	katapulta	125	89
1785	94	kusznik	142	135
1786	134	lekki jezdziec	110	181
1787	27	pikinier	72	185
1788	70	robotnik	126	78
1789	131	kusznik	84	168
1790	109	katapulta	127	130
1791	49	piechur	96	177
1792	109	kusznik	94	196
1793	9	topornik	153	10
1794	74	paladyn	1	116
1795	54	robotnik	137	139
1796	90	piechur	43	148
1797	140	lekki jezdziec	24	162
1798	77	robotnik	26	99
1799	55	piechur	153	194
1800	78	lekki jezdziec	99	143
1801	160	lekki jezdziec	57	15
1802	153	katapulta	82	137
1803	81	robotnik	161	58
1804	25	kawalerzysta	41	70
1805	111	szpieg	114	157
1806	55	kaplan	1	6
1807	16	topornik	69	143
1808	121	pikinier	10	122
1809	94	kawalerzysta	88	73
1810	152	robotnik	163	99
1811	183	paladyn	188	188
1812	150	piechur	68	125
1813	144	lucznik	127	62
1814	166	pikinier	129	142
1815	7	lekki jezdziec	160	44
1816	90	lekki jezdziec	123	143
1817	14	topornik	97	10
1818	65	topornik	64	23
1819	44	konny lucznik	140	172
1820	66	robotnik	148	38
1821	53	lesny elf	12	168
1822	15	pikinier	137	180
1823	20	robotnik	67	186
1824	94	drwal	51	194
1825	126	kusznik	19	168
1826	22	topornik	110	105
1827	97	drwal	9	50
1828	29	piechur	108	148
1829	136	katapulta	188	157
1830	4	ciemny elf	89	44
1831	199	katapulta	181	35
1832	31	piechur	14	193
1833	133	pikinier	88	154
1834	14	kusznik	37	27
1835	80	robotnik	33	54
1836	10	robotnik	12	108
1837	164	lucznik	98	71
1838	97	pikinier	148	131
1839	155	kusznik	114	11
1840	128	pikinier	172	1
1841	16	balista	82	59
1842	186	kusznik	109	8
1843	51	robotnik	127	167
1844	106	robotnik	88	114
1845	147	pikinier	43	190
1846	54	drwal	73	73
1847	51	balista	128	90
1848	112	artylerzysta	75	34
1849	51	pikinier	22	191
1850	195	mag ziemi	162	131
1851	171	lucznik	16	146
1852	139	robotnik	138	172
1853	138	paladyn	33	159
1854	111	paladyn	52	108
