IdEwidencji;IdUcznia;Wejscie;Wyjscie
1832;240;2022-04-08 08:44:00;2022-04-08 15:38:00
1833;364;2022-04-08 08:44:00;2022-04-08 15:38:00
1834;30;2022-04-08 08:47:00;2022-04-08 14:40:00
1835;139;2022-04-08 08:47:00;2022-04-08 14:40:00
1836;173;2022-04-08 08:47:00;2022-04-08 14:40:00
1837;202;2022-04-08 08:47:00;2022-04-08 14:40:00
1838;241;2022-04-08 08:47:00;2022-04-08 14:40:00
1839;365;2022-04-08 08:47:00;2022-04-08 14:40:00
1840;99;2022-04-08 08:47:00;2022-04-08 15:56:00
1841;140;2022-04-08 08:47:00;2022-04-08 15:56:00
1842;174;2022-04-08 08:47:00;2022-04-08 15:56:00
1843;203;2022-04-08 08:47:00;2022-04-08 15:56:00
1844;242;2022-04-08 08:47:00;2022-04-08 15:56:00
1845;366;2022-04-08 08:47:00;2022-04-08 15:56:00
1846;108;2022-04-08 08:48:00;2022-04-08 15:24:00
1847;141;2022-04-08 08:48:00;2022-04-08 15:24:00
1848;175;2022-04-08 08:48:00;2022-04-08 15:24:00
1849;204;2022-04-08 08:48:00;2022-04-08 15:24:00
1850;243;2022-04-08 08:48:00;2022-04-08 15:24:00
1851;367;2022-04-08 08:48:00;2022-04-08 15:24:00
1852;71;2022-04-08 08:49:00;2022-04-08 15:33:00
1853;142;2022-04-08 08:49:00;2022-04-08 15:33:00
1854;176;2022-04-08 08:49:00;2022-04-08 15:33:00
1855;205;2022-04-08 08:49:00;2022-04-08 15:33:00
1856;244;2022-04-08 08:49:00;2022-04-08 15:33:00
1857;368;2022-04-08 08:49:00;2022-04-08 15:33:00
1858;22;2022-04-08 08:50:00;2022-04-08 15:41:00
1859;143;2022-04-08 08:50:00;2022-04-08 15:41:00
1860;177;2022-04-08 08:50:00;2022-04-08 15:41:00
1861;206;2022-04-08 08:50:00;2022-04-08 15:41:00
1862;245;2022-04-08 08:50:00;2022-04-08 15:41:00
1863;369;2022-04-08 08:50:00;2022-04-08 15:41:00
1864;84;2022-04-08 08:51:00;2022-04-08 14:38:00
1865;144;2022-04-08 08:51:00;2022-04-08 14:38:00
1866;178;2022-04-08 08:51:00;2022-04-08 14:38:00
1867;207;2022-04-08 08:51:00;2022-04-08 14:38:00
1868;246;2022-04-08 08:51:00;2022-04-08 14:38:00
1869;370;2022-04-08 08:51:00;2022-04-08 14:38:00
1870;39;2022-04-08 08:52:00;2022-04-08 15:58:00
1871;145;2022-04-08 08:52:00;2022-04-08 15:58:00
1872;179;2022-04-08 08:52:00;2022-04-08 15:58:00
1873;208;2022-04-08 08:52:00;2022-04-08 15:58:00
1874;247;2022-04-08 08:52:00;2022-04-08 15:58:00
1875;371;2022-04-08 08:52:00;2022-04-08 15:58:00
1876;52;2022-04-08 08:53:00;2022-04-08 14:34:00
1877;146;2022-04-08 08:53:00;2022-04-08 14:34:00
1878;180;2022-04-08 08:53:00;2022-04-08 14:34:00
1879;209;2022-04-08 08:53:00;2022-04-08 14:34:00
1880;248;2022-04-08 08:53:00;2022-04-08 14:34:00
1881;372;2022-04-08 08:53:00;2022-04-08 14:34:00
1882;32;2022-04-08 08:54:00;2022-04-08 14:17:00
1883;147;2022-04-08 08:54:00;2022-04-08 14:17:00
1884;181;2022-04-08 08:54:00;2022-04-08 14:17:00
1885;210;2022-04-08 08:54:00;2022-04-08 14:17:00
1886;249;2022-04-08 08:54:00;2022-04-08 14:17:00
1887;373;2022-04-08 08:54:00;2022-04-08 14:17:00
1888;29;2022-04-08 08:55:00;2022-04-08 14:29:00
1889;148;2022-04-08 08:55:00;2022-04-08 14:29:00
1890;182;2022-04-08 08:55:00;2022-04-08 14:29:00
1891;211;2022-04-08 08:55:00;2022-04-08 14:29:00
1892;250;2022-04-08 08:55:00;2022-04-08 14:29:00
1893;374;2022-04-08 08:55:00;2022-04-08 14:29:00
1894;34;2022-04-08 08:55:00;2022-04-08 15:43:00
1895;149;2022-04-08 08:55:00;2022-04-08 15:43:00
1896;183;2022-04-08 08:55:00;2022-04-08 15:43:00
1897;212;2022-04-08 08:55:00;2022-04-08 15:43:00
1898;251;2022-04-08 08:55:00;2022-04-08 15:43:00
1899;375;2022-04-08 08:55:00;2022-04-08 15:43:00
1900;50;2022-04-08 08:56:00;2022-04-08 15:17:00
1901;151;2022-04-08 08:56:00;2022-04-08 15:17:00
1902;185;2022-04-08 08:56:00;2022-04-08 15:17:00
1903;214;2022-04-08 08:56:00;2022-04-08 15:17:00
1904;253;2022-04-08 08:56:00;2022-04-08 15:17:00
1905;377;2022-04-08 08:56:00;2022-04-08 15:17:00
1906;16;2022-04-08 08:56:00;2022-04-08 15:59:00
1907;150;2022-04-08 08:56:00;2022-04-08 15:59:00
1908;184;2022-04-08 08:56:00;2022-04-08 15:59:00
1909;213;2022-04-08 08:56:00;2022-04-08 15:59:00
1910;252;2022-04-08 08:56:00;2022-04-08 15:59:00
1911;376;2022-04-08 08:56:00;2022-04-08 15:59:00
1912;12;2022-04-08 08:57:00;2022-04-08 14:44:00
1913;152;2022-04-08 08:57:00;2022-04-08 14:44:00
1914;186;2022-04-08 08:57:00;2022-04-08 14:44:00
1915;215;2022-04-08 08:57:00;2022-04-08 14:44:00
1916;254;2022-04-08 08:57:00;2022-04-08 14:44:00
1917;378;2022-04-08 08:57:00;2022-04-08 14:44:00
1918;40;2022-04-08 08:58:00;2022-04-08 14:21:00
1919;154;2022-04-08 08:58:00;2022-04-08 14:21:00
1920;188;2022-04-08 08:58:00;2022-04-08 14:21:00
1921;217;2022-04-08 08:58:00;2022-04-08 14:21:00
1922;256;2022-04-08 08:58:00;2022-04-08 14:21:00
1923;380;2022-04-08 08:58:00;2022-04-08 14:21:00
1924;9;2022-04-08 08:58:00;2022-04-08 15:17:00
1925;153;2022-04-08 08:58:00;2022-04-08 15:17:00
1926;187;2022-04-08 08:58:00;2022-04-08 15:17:00
1927;216;2022-04-08 08:58:00;2022-04-08 15:17:00
1928;255;2022-04-08 08:58:00;2022-04-08 15:17:00
1929;379;2022-04-08 08:58:00;2022-04-08 15:17:00
1930;24;2022-04-08 08:59:00;2022-04-08 14:31:00
1931;218;2022-04-08 08:59:00;2022-04-08 14:31:00
1932;257;2022-04-08 08:59:00;2022-04-08 14:31:00
1933;381;2022-04-08 08:59:00;2022-04-08 14:31:00
1934;103;2022-04-08 08:59:00;2022-04-08 15:30:00
1935;219;2022-04-08 08:59:00;2022-04-08 15:30:00
1936;258;2022-04-08 08:59:00;2022-04-08 15:30:00
1937;382;2022-04-08 08:59:00;2022-04-08 15:30:00
1938;109;2022-04-08 08:59:00;2022-04-08 15:36:00
1939;220;2022-04-08 08:59:00;2022-04-08 15:36:00
1940;259;2022-04-08 08:59:00;2022-04-08 15:36:00
1941;383;2022-04-08 08:59:00;2022-04-08 15:36:00
