id_perfum	nazwa_skladnika
p_334	drewno rozane
p_334	kardamon
p_334	roza turecka
p_334	cynamon
p_334	imbir
p_335	dawana
p_335	pieprz syczuanski
p_335	benzoes
p_336	gorzkie migdaly
p_336	frangipani
p_336	slod
p_337	nuty kwiatowe i ambrowe
p_337	czarna kawa
p_338	rozane loukhoum
p_338	jasmin z Grasse
p_338	dziki fiolek
p_338	puder szafranowy
p_339	nuty ambrowe
p_339	zmyslowa roza
p_339	czarna skora
p_339	liscie paczuli
p_340	nuty owocowe
p_340	wodny jasmin
p_340	liscie paczuli
p_341	rozane loukhoum
p_341	dziki fiolek
p_341	jasmin z Grasse
p_341	kwiat pomaranczy
p_342	puder szafranowy
p_342	roza i jasmin z Grasse
p_343	roza z Grasse
p_343	delikatny jasmin
p_343	wodne kwiaty
p_344	platki roz
p_344	puder szafranowy
p_344	kadzidlany dym
p_345	akordy morskie
p_345	roza bulgarska
p_345	fiolek
p_345	liscie paczuli
p_346	nuty morskie
p_346	akord kwiatu pomaranczy
p_346	krysztaly soli
p_346	drewno morskie
p_347	jasmin
p_347	konwalia
p_347	fiolek
p_348	roza
p_348	jasmin
p_348	konkret irysa
p_348	suszone sliwki
p_348	gardenia
p_349	roza
p_349	oud
p_349	papirus
p_349	skora
p_350	kardamon
p_350	lawenda
p_350	imbir
p_351	roza
p_351	absolut z osmantusa
p_351	ylang ylang
p_351	irys
p_351	glog
p_351	mirabelka
p_352	gardenia
p_352	Ylang-ylang
p_352	roza
p_353	tuberoza
p_353	sliwka
p_353	Lilia
p_354	Ylang-ylang
p_354	egipski jasmin
p_355	roza marokanska
p_355	roza turecka
p_355	fiolek
p_356	akord agawy
p_356	absolut tuberozy
p_356	Ylang-ylang
p_357	absolut mate
p_357	akord frezji
p_357	akord rozy i peonii
p_358	neroli
p_358	jasmin
p_358	roza majowa
p_359	roza damascenska (absolut)
p_359	zywica elemi
p_359	ylang ylang
p_359	jasmin
p_359	tatarak
p_359	irys
p_360	toskanski irys
p_360	egipski jasmin
p_360	paczula z Sumatry
p_361	ambra szara
p_361	indyjski sandalowiec
p_361	szafran z Iranu
p_362	drogocenny oud z Laosu
p_362	cedr z Maroka
p_363	roza
p_363	ylang-ylang z Madagaskaru
p_363	jasmin z Egiptu
p_364	liscie paczuli z Indonezji
p_364	roza z Maroka
p_365	fiolek
p_365	roza
p_365	jasmin
p_366	kawa
p_366	roza
p_367	liscie paczuli
p_367	fiolek
p_367	ylang-ylang z Madagaskaru
p_367	roza bulgarska
p_368	indyjskie drzewo sandalowe
p_368	marokanski cedr
p_368	paczula
p_369	paczula z Sumatry
p_369	bulgarska roza
p_369	egipski jasmin
p_370	szkarlat
p_370	miod
p_370	jasmin
p_370	paczula
p_370	wanilia
p_371	anyz gwiazdzisty
p_371	kadzidlo (olibanum)
p_371	cenne drewna
p_371	fiolek
p_372	cynamon
p_372	gozdzik
p_372	galka muszkatolowa
p_372	roza
p_372	mirra
p_373	benzoes syjamski
p_373	kadzidlo
p_373	pizmo
p_374	jasmin
p_374	papirus
p_374	fiolek
p_374	kadzidlo
p_374	suszona sliwka
p_375	rozowy pieprz
p_375	jablko Granny Smith
p_376	irys
p_376	mleczko migdalowe
p_376	drzewo kaszmirowe
p_377	esencja wetiweru
p_377	esencja papirusa
p_377	skora
p_377	kadzidlo
p_378	galbanum
p_378	kardamon
p_378	liscie fiolka
p_378	swiezo scieta trawa
p_379	jamajskie pikantne papryczki
p_379	rozowy i czarny pieprz
p_379	woda kokosowa
p_380	kadzidlo (olibanum)
p_380	drzewo rozane
p_380	jasmin
p_380	irys (drzewne
p_380	kwiatowe)
p_381	oud (drzewo aloesowe drzewo agarowe)
p_381	palone drewno
p_381	skora
p_381	szlachetne drzewa
p_382	esencja szalwii
p_382	rozmaryn
p_382	jasmin
p_383	nasiona marchwi
p_383	mimoza
p_383	drzewo rozane
p_383	gwajak
p_384	szafran
p_384	magnolia
p_384	cypriol (nagarmota indyjski papirus)
p_384	heliotrop
p_385	irys
p_385	jasmin
p_385	chinska trzcina (pikantne kwiatowe)
p_386	palmarosa
p_386	roza damascenska
p_386	indyjskie drzewo rozane
p_387	narcyz
p_387	kaukaska lilia
p_387	absolut lawendy
p_387	kozieradka
p_387	rosyjska szalwia
p_387	styraks
p_388	kadzidlo (olibanum)
p_388	benzoes
p_388	mirra
p_388	czystek (labdanum)
p_389	kminek
p_389	imbir
p_389	cynamon
p_389	kardamon
p_390	absolut z mastykowca
p_390	liscie pomidora
p_390	pieprz
p_391	skora
p_391	kadzidlo
p_392	siano
p_392	pieprz
p_392	tyton
p_393	bambus
p_393	mieta
p_393	werbena
p_394	akord rozy
p_394	akord platkow jasminu
p_394	jagody jalowca
p_395	egipski jasmin (absolut)
p_395	ylang ylang
p_395	gozdzik
p_395	kwiat pomaranczy
p_395	gozdziki
p_395	roza
p_396	zielone jablko
p_396	konwalia
p_396	herbata jasminowa
p_396	fiolki
p_397	kardamon
p_397	czarny pieprz
p_397	neroli
p_397	lawenda
p_398	platki gardenii i rozy
p_398	jasmin z Maroka
p_399	geranium
p_399	absolut kawy
p_400	drzewo cedrowe
p_400	irys
p_400	roza turecka
p_401	absolut irysa
p_401	jasmin Sambac
p_401	hedione
p_401	paradisone
p_402	kardamon
p_402	skora
p_402	czarny pieprz
p_402	irys
p_402	nuty drzewne
p_403	lawenda
p_403	szalwia
p_404	konwalia
p_404	roza
p_404	ylang ylang
p_404	jasmin
p_405	imbir
p_405	kardanom
p_405	roza
p_405	fiolek
p_405	irys
p_405	jasmin
p_405	galka muszkatolowa
p_406	cynamon
p_406	kadzidlo
p_406	angielska roza gozdzikowa
p_407	piwonia
p_407	bulgarska roza
p_407	hedione
p_408	kardamon
p_408	jasmin
p_408	konwalia
p_409	roza marokanska (absolut)
p_409	roza bulgarska (esencja)
p_409	frezja
p_409	indyjska magnolia
p_409	piwonia
p_409	irys
p_410	roza
p_410	geranium
p_411	brzoskwinia
p_411	sliwka
p_411	jasmin
p_411	roza
p_411	irys (kosaciec)
p_411	kwiat pomaranczy
p_412	irys (kosaciec)
p_413	jasmin
p_413	roza (absolut)
p_413	gozdzik
p_414	kadzidlo (olibanum)
p_414	paczula
p_414	szafran
p_415	esencja rozy Taif
p_416	Ylang-ylang
p_416	jasmin
p_416	kwiat pomaranczy
p_416	roza
p_417	zielony bluszcz
p_417	galbanum
p_418	magnolia
p_418	rose wardia
p_418	jasmin
p_418	parmentia
p_418	mimoza
p_419	roza
p_419	jasmin
p_420	liscie fiolka
p_420	ylang ylang
p_420	gardenia
p_421	gardenia
p_421	jasmin
p_421	fiolek
p_421	frezja
p_421	konwalia
p_422	irys
p_422	mirt
p_422	kolendra
p_422	rabarbar
p_423	gardenia
p_423	roza
p_423	jasmin
p_423	fiolek
p_423	pieprz
p_423	galka muszkatolowa
p_424	jasmin
p_424	tymianek
p_424	bazylia
p_424	bylica
p_425	konwalia
p_425	bez
p_425	mirt
p_426	gozdzik
p_426	kardamon
p_426	roza
p_426	pieprz
p_427	magnolia
p_427	kwiat pomaranczy
p_427	brzoskwinia
p_427	jasmin
p_427	roza
p_428	absolut tymianku
p_428	imbir
p_428	geranium
p_428	gozdzik
p_428	jasmin
p_429	kwiat pomaranczy
p_429	jasmin Sambac
p_429	roza
p_429	bob tonka
p_430	jasmin
p_430	roza
p_430	paczula
p_430	brzoza
p_431	roza
p_431	cynamon
p_431	kadzidlo
p_432	jasmin z Maduraju
p_432	kwiat pomaranczy
p_433	jasmin
p_433	hiacynt
p_433	Ylang-ylang
p_434	tymianek
p_434	brzoza
p_434	paczula
p_434	czystek (labdanum)
p_435	roza bulgarska
p_435	magnolia
p_435	glicynia
p_435	galka muszkatolowa
p_436	kardamon
p_436	irys
p_436	roza
p_436	fiolek
p_437	lawenda
p_437	geranium
p_437	konwalia
p_437	galka muszkatolowa
p_437	kalabryjski jasmin
p_438	roza bulgarska
p_438	magnolia
p_438	jasmin z Maduraju
p_439	roza turecka
p_439	jasmin z Grasse
p_439	ylang-ylang z Malakka i tuberoza
p_440	jasmin Sambac
p_440	tuberoza
p_440	chinski rabarbar
p_440	rozowy pieprz
p_441	irys florencki
p_441	kadzidlo
p_442	roza
p_442	jasmin
p_442	Ylang-ylang
p_442	figa
p_443	jasmin
p_443	Ylang-ylang
p_443	roza
p_443	geranium
p_444	roza
p_444	jasmin
p_444	Ylang-ylang
p_445	jasmin
p_445	fiolek
p_445	Ylang-ylang
p_445	roza
p_445	gardenia
p_445	brzoskwinia
p_446	jasmin
p_446	fiolek
p_446	konwalia
p_447	jasmin
p_447	fiolek
p_447	Ylang-ylang
p_447	tuberoza
p_447	roza
p_447	heliotrop
p_447	brzoskwinia
p_447	paczki czarnej porzeczki
p_448	geranium
p_448	neroli
p_448	roza
p_448	jasmin
p_448	Ylang-ylang
p_448	heliotrop
p_448	brzoskwinia
p_449	geranium
p_449	neroli
p_449	roza
p_449	jasmin
p_449	heliotrop
p_450	jasmin
p_450	roza
p_450	Ylang-ylang
p_450	kwiat pomaranczy
p_450	geranium
p_450	gozdzik (kwiat)
p_451	roza
p_451	jasmin
p_451	tuberoza
p_451	Ylang-ylang
p_452	jasmin
p_452	neroli
p_452	fiolek
p_452	figa
p_453	jasmin
p_453	fiolek
p_453	Ylang-ylang
p_453	roza
p_454	kwiat pomaranczy
p_454	jasmin
p_454	roza
p_454	fiolek
p_454	brzoskwinia
p_455	roza
p_455	jasmin
p_455	Ylang-ylang
p_456	paczki czarnej porzeczki
p_456	niesmiertelnik
p_456	roza
p_456	jasmin
p_456	Ylang-ylang
p_457	jasmin
p_457	roza
p_457	neroli
p_457	geranium
p_458	rumianek
p_458	jasmin
p_458	roza
p_458	Ylang-ylang
p_458	hiacynt
p_459	jasmin
p_459	tuberoza
p_459	roza
p_459	konwalia
p_459	frezja
p_459	kwiat pomaranczy
p_459	gardenia
p_460	jasmin
p_460	fiolek
p_460	roza
p_460	konwalia
p_461	jasmin
p_461	neroli
p_461	roza
p_461	Ylang-ylang
p_462	roza
p_462	jasmin
p_463	roza Taifi
p_463	jasmin
p_463	roza damascenska i bulgarska (absolut)
p_463	miod
p_464	galbanum
p_464	tabaka
p_464	roza (absolut)
p_465	roza (absolut)
p_465	galbanum
p_466	roza damascenska
p_466	roza Taifi
p_466	indyjski jasmin
p_467	opoponaks
p_467	paczula
p_467	jasmin
p_468	jasmin
p_468	rezeda pachnaca
p_468	roza
p_469	liscie tytoniu
p_469	heliotrop
p_469	wanilia
p_470	tuberoza
p_470	bulgarska roza (absolut)
p_470	narcyz
p_471	cedr
p_471	birmanski oud
p_471	irys florencki
p_471	zlote kadzidlo z Omanu
p_472	kocanki
p_472	ylang-ylang (jagodlin wonny)
p_472	cyprys
p_472	szalwia
p_473	palona kawa
p_473	ambrowe cygaro
p_473	wytloki winogron
p_474	nuty skorzane
p_474	benzoes
p_474	mirra
p_474	czarny tusz
p_474	kauczukowiec
p_475	oud (zywica agarowa)
p_475	kaszmeran
p_475	puder rozany
p_475	kauczukowiec
p_475	akord winylu
p_476	brzoskwinia
p_476	karmel
p_476	konwalia
p_476	jasmin Sambac
p_476	paczula
p_477	drzewo rozane
p_477	osmantus
p_477	lukrecja
p_477	imbir
p_478	Amber cedar
p_478	nuta moreli
p_478	korzen irysa
p_479	jasmin
p_479	bialy cedr
p_479	akord pylkow kwiatowych
p_479	migdaly (migdalowiec pospolity)
p_480	jasmin
p_480	irys
p_480	rozowy pieprz
p_481	biale kwiaty
p_481	cynamon
p_481	czerwone owoce
p_481	kumaryna
p_482	cedr
p_482	paczula
p_483	gozdzik (kwiat)
p_483	paczula
p_483	cynamon
p_483	geranium
p_484	cedr
p_484	paczula
p_484	roza bulgarska
p_484	hiszpanski szafran
p_485	czarny pieprz
p_485	szalwia muszkatolowa
p_485	egipskie geranium
p_486	srodziemnomorskie owoce
p_487	Ylang-ylang
p_487	fiolek
p_487	roza damascenska
p_488	indyjski jasmin
p_488	Ylang-ylang
p_488	bulgarska roza
p_488	cynamon
p_489	oud z Kambodzy
p_489	przyprawy
p_490	heliotrop
p_490	czarny jasmin
p_490	biala herbata
p_490	galbanum
p_491	smola mirrowa
p_492	puder irysowy
p_492	sandalowiec
p_492	benzoesowa ambra
p_493	opoponaks
p_493	irys
p_493	szafran
p_493	dawana
p_493	mirra
p_493	kardamon
p_494	ambra
p_494	skora
p_494	nuty drzewne
p_494	styraks
p_495	bialy oud
p_496	balsam Peru
p_496	balsam tolu
p_497	heliotrop
p_497	irys
p_497	paczula
p_497	oud
p_497	kamfora
p_497	drewno tekowe
p_497	cedr
p_497	wetiwer
p_498	roza bulgarska
p_499	irys
p_499	ambra
p_499	maslo irysowe
p_500	kocanka z Korsyki
p_500	wetiwer z Haiti
p_501	drzewo gwajakowe
p_501	papirus
p_501	drzewo cedrowe
p_501	amyris
p_502	roza
p_502	neroli
p_502	Ylang-ylang
p_503	florencki irys
p_503	egipski jasmin
p_503	konwalia
p_503	fiolek
p_503	bez
p_504	tymianek
p_504	lawenda
p_504	estragon
p_504	mieta
p_504	neroli
p_505	kwiat drzewa oliwnego
p_505	jasmin
p_505	magnolia
p_506	wiciokrzew
p_506	gardenia
p_506	jasmin Sambac
p_507	roza bulgarska
p_507	eukaliptus
p_507	liscie fiolka
p_508	bulgarska roza
p_508	egipski jasmin
p_508	cynamon
p_508	lukrecja (kwiat)
p_509	roza (absolut)
p_509	florencki irys
p_510	Ylang-ylang
p_510	roza damascenska
p_510	geranium Bourbon
p_510	kardamon z Gwatemali
p_510	sliwka damascenska
p_510	gozdzik
p_511	paczula
p_511	sandalowiec
p_511	wetiwer
p_511	irys
p_511	gozdziki
p_511	cynamon
p_512	kwiat pomaranczy
p_512	petit grain (gorzka pomarancza)
p_512	roza (absolut)
p_512	jatamansi
p_512	irys
p_512	rozowy pieprz
p_512	cynamon z Cejlonu
p_513	neroli
p_513	petit grain z Paragwaju
p_513	kwiaty pomaranczy
p_514	konwalia
p_514	roza bulgarska
p_514	irys
p_514	rozowy pieprz
p_515	absolut z rumu
p_515	roza
p_515	drzewo sandalowe
p_515	drzewo gwajakowe
